seqnames,start,end,width,strand,feature_id,score,gene_id,distanceToTSS,promoter_feature,cor,pvalue,padj,qvalue
Chr2,17526042,17527585,1544,*,ATAC_9302,0,AT2G41950,13033,ATAC_9300,0.8715606789248169,1.0936948192232977e-5,1,6.393439031665535e-4
Chr2,17506276,17506792,517,*,ATAC_9298,0,AT2G41980,19333,ATAC_9302,0.8643395395453817,1.5721435071860304e-5,1,8.43506032457952e-4
Chr2,17508653,17509485,833,*,ATAC_9299,0,AT2G41980,16640,ATAC_9302,0.8890894833637608,4.109672835205599e-6,0.8340663212506467,2.89174845897667e-4
Chr2,17509796,17510627,832,*,ATAC_9300,0,AT2G41980,15498,ATAC_9302,0.8715606789248169,1.0936948192232977e-5,1,6.393439031665535e-4
Chr2,17527785,17528175,391,*,ATAC_9303,0,AT2G41980,-1658,ATAC_9302,0.8791734734178648,7.2824944824939916e-6,1,4.570902816636733e-4
Chr2,17508653,17509485,833,*,ATAC_9299,0,AT2G41990,-17681,ATAC_9302,0.8890894833637608,4.109672835205599e-6,0.8340663212506467,2.89174845897667e-4
Chr2,17509796,17510627,832,*,ATAC_9300,0,AT2G41990,-16539,ATAC_9302,0.8715606789248169,1.0936948192232977e-5,1,6.393439031665535e-4
Chr2,17527785,17528175,391,*,ATAC_9303,0,AT2G41990,617,ATAC_9302,0.8791734734178648,7.2824944824939916e-6,1,4.570902816636733e-4
Chr2,17527785,17528175,391,*,ATAC_9303,0,AT2G42030,13069,ATAC_9307,0.8196872208105138,1.016655511494663e-4,1,0.0032859076551493374
Chr2,17527785,17528175,391,*,ATAC_9303,0,AT2G42040,-14829,ATAC_9307,0.8196872208105138,1.016655511494663e-4,1,0.0032859076551493374
Chr2,17585093,17585762,670,*,ATAC_9316,0,AT2G42200,-1406,ATAC_9317,0.8302607799920587,6.861542391524476e-5,1,0.0024856292134041637
Chr2,17614315,17615229,915,*,ATAC_9323,0,AT2G42280,-654,ATAC_9322,0.8145948815719818,1.217807971256597e-4,1,0.0037408490106586056
Chr2,17649017,17649774,758,*,ATAC_9333,0,AT2G42365,-3018,ATAC_9332,0.855711376112519,2.3633329137233583e-5,1,0.0011501379162076797
Chr2,17646112,17646711,600,*,ATAC_9332,0,AT2G42380,2350,ATAC_9333,0.855711376112519,2.3633329137233583e-5,1,0.0011501379162076797
Chr2,17646112,17646711,600,*,ATAC_9332,0,AT2G42388,-3513,ATAC_9333,0.855711376112519,2.3633329137233583e-5,1,0.0011501379162076797
Chr2,17740255,17740833,579,*,ATAC_9352,0,AT2G42600,-1087,ATAC_9351,0.8445263358890468,3.86309440578355e-5,1,0.001648353563830455
Chr2,17839175,17840497,1323,*,ATAC_9370,0,AT2G42835,-14199,ATAC_9366,0.8882124883236944,4.332162609548864e-6,0.8791170940305318,3.0113627693351624e-4
Chr2,17837252,17838702,1451,*,ATAC_9369,0,AT2G42865,-1657,ATAC_9368,0.904556434139937,1.49836398417239e-6,0.3046263881661519,1.2988446450622697e-4
Chr2,17839175,17840497,1323,*,ATAC_9370,0,AT2G42865,-3580,ATAC_9368,0.8358867915843258,5.505823298517713e-5,1,0.002133964807631524
Chr2,17835768,17836263,496,*,ATAC_9368,0,AT2G42870,1354,ATAC_9369,0.904556434139937,1.49836398417239e-6,0.3046263881661519,1.2988446450622697e-4
Chr2,17839175,17840497,1323,*,ATAC_9370,0,AT2G42870,-1556,ATAC_9369,0.8845535506577367,5.373358792557605e-6,1,3.5822391950384054e-4
Chr2,17846588,17847880,1293,*,ATAC_9372,0,AT2G42880,-2207,ATAC_9371,0.8280010096085412,7.479337059933589e-5,1,0.002636318112317852
Chr2,17844290,17845432,1143,*,ATAC_9371,0,AT2G42885,1170,ATAC_9372,0.8280010096085412,7.479337059933589e-5,1,0.002636318112317852
Chr2,17890989,17891587,599,*,ATAC_9384,0,AT2G42960,-19389,ATAC_9376,0.8002384767215985,1.970534488339249e-4,1,0.005219417456231515
Chr2,17884310,17886772,2463,*,ATAC_9382,0,AT2G43000,-1673,ATAC_9381,0.9743438680887707,1.833474851935855e-10,3.7476776016024455e-5,5.691681148205583e-8
Chr2,17883146,17883838,693,*,ATAC_9381,0,AT2G43010,-2262,ATAC_9382,0.9743438680887707,1.833474851935855e-10,3.7476776016024455e-5,5.691681148205583e-8
Chr2,17871551,17873232,1682,*,ATAC_9376,0,AT2G43020,-18270,ATAC_9384,0.8002384767215985,1.970534488339249e-4,1,0.005219417456231515
Chr2,17940054,17941029,976,*,ATAC_9398,0,AT2G43140,-4305,ATAC_9396,0.8276409771467228,7.581921631117546e-5,1,0.0026667773763408217
Chr2,18004869,18006231,1363,*,ATAC_9406,0,AT2G43340,-1397,ATAC_9408,0.8507399137207612,2.9545112622426873e-5,1,0.0013529972898248944
Chr2,18006395,18006898,504,*,ATAC_9407,0,AT2G43340,-730,ATAC_9408,0.861176463975364,1.8312418588110754e-5,1,9.472089093577082e-4
Chr2,18016867,18017460,594,*,ATAC_9412,0,AT2G43375,1230,ATAC_9413,0.8214576884027547,9.535646114134962e-5,1,0.003147040321655812
Chr2,18016867,18017460,594,*,ATAC_9412,0,AT2G43386,-1988,ATAC_9413,0.8214576884027547,9.535646114134962e-5,1,0.003147040321655812
Chr2,18059987,18062410,2424,*,ATAC_9421,0,AT2G43490,-1062,ATAC_9420,0.820493046269569,9.875220537085546e-5,1,0.0032257260778892974
Chr2,18059257,18059741,485,*,ATAC_9420,0,AT2G43500,-1974,ATAC_9421,0.820493046269569,9.875220537085546e-5,1,0.0032257260778892974
Chr2,18091769,18092245,477,*,ATAC_9429,0,AT2G43580,-11674,ATAC_9427,0.8843403634007628,5.440010307528693e-6,1,3.6193580092786317e-4
Chr2,18357196,18359202,2007,*,ATAC_9485,0,AT2G44470,3009,ATAC_9484,0.91506006261988,6.81706887043731e-7,0.1387205344445288,6.726990423632733e-5
Chr2,18352493,18354505,2013,*,ATAC_9484,0,AT2G44480,-5157,ATAC_9485,0.91506006261988,6.81706887043731e-7,0.1387205344445288,6.726990423632733e-5
Chr2,18444897,18445416,520,*,ATAC_9508,0,AT2G44680,-16499,ATAC_9505,0.8289746646693124,7.207695504744985e-5,1,0.0025707901962494966
Chr2,18444897,18445416,520,*,ATAC_9508,0,AT2G44690,15775,ATAC_9505,0.8289746646693124,7.207695504744985e-5,1,0.0025707901962494966
Chr2,18428330,18429447,1118,*,ATAC_9505,0,AT2G44740,13957,ATAC_9508,0.8289746646693124,7.207695504744985e-5,1,0.0025707901962494966
Chr2,18493767,18495423,1657,*,ATAC_9525,0,AT2G44810,15392,ATAC_9518,0.8307066198899672,6.744834225990998e-5,1,0.002458879420325356
Chr2,18486175,18487625,1451,*,ATAC_9522,0,AT2G44830,-1981,ATAC_9523,0.8364364129882249,5.386346542624553e-5,1,0.002102481224428796
Chr2,18477758,18478362,605,*,ATAC_9518,0,AT2G44840,-16852,ATAC_9525,0.8307066198899672,6.744834225990998e-5,1,0.002458879420325356
Chr2,18592516,18593497,982,*,ATAC_9549,0,AT2G45060,-5642,ATAC_9546,0.8201192457232631,1.0009485617256285e-4,1,0.0032590937868624877
Chr2,18590240,18591737,1498,*,ATAC_9548,0,AT2G45070,-1787,ATAC_9547,0.898057169342522,2.3343894081713194e-6,0.47421953632296265,1.8310569317364422e-4
Chr2,18588206,18589836,1631,*,ATAC_9547,0,AT2G45080,-1791,ATAC_9548,0.898057169342522,2.3343894081713194e-6,0.47421953632296265,1.8310569317364422e-4
Chr2,18642212,18643407,1196,*,ATAC_9566,0,AT2G45170,17947,ATAC_9558,0.9146486699696873,7.043696073419862e-7,0.1433258320715547,6.909281055414085e-5
Chr2,18687979,18690516,2538,*,ATAC_9579,0,AT2G45340,-1147,ATAC_9580,0.8045013814083375,1.7150692183752033e-4,1,0.00473071275278946
Chr2,18723934,18724897,964,*,ATAC_9588,0,AT2G45400,-17532,ATAC_9584,0.8284874343904521,7.342580592972577e-5,1,0.002600270325839877
Chr2,18779215,18779999,785,*,ATAC_9601,0,AT2G45570,1973,ATAC_9602,0.8349822853764429,5.707263191223613e-5,1,0.002180190647857273
Chr2,18797935,18798429,495,*,ATAC_9606,0,AT2G45600,8445,ATAC_9604,0.8059637475261059,1.6340418829260343e-4,1,0.004570038380400452
Chr2,18788899,18789545,647,*,ATAC_9604,0,AT2G45630,-6380,ATAC_9606,0.8059637475261059,1.6340418829260343e-4,1,0.004570038380400452
Chr2,18811087,18811395,309,*,ATAC_9610,0,AT2G45640,-9615,ATAC_9607,0.8112199073689459,1.3685568385562408e-4,1,0.0040359060846417855
Chr2,18801312,18801997,686,*,ATAC_9607,0,AT2G45660,9127,ATAC_9610,0.8112199073689459,1.3685568385562408e-4,1,0.0040359060846417855
Chr2,19047244,19047464,221,*,ATAC_9670,0,AT2G46400,-2288,ATAC_9669,0.823325880088229,8.905629220836392e-5,1,0.0029974615739073113
Chr2,19186574,19187236,663,*,ATAC_9711,0,AT2G46690,5868,ATAC_9709,0.8223578188793939,9.227611185373585e-5,1,0.003071989660333811
Chr2,19188460,19189809,1350,*,ATAC_9712,0,AT2G46690,7754,ATAC_9709,0.8351303626093958,5.673870269433955e-5,1,0.0021736991278335713
Chr2,19181587,19182924,1338,*,ATAC_9709,0,AT2G46700,3887,ATAC_9711,0.8223578188793939,9.227611185373585e-5,1,0.003071989660333811
Chr2,19188460,19189809,1350,*,ATAC_9712,0,AT2G46700,-1647,ATAC_9711,0.8518068480572787,2.8181875602851923e-5,1,0.0013027781316992289
Chr2,19190306,19190992,687,*,ATAC_9713,0,AT2G46700,-3493,ATAC_9711,0.8835036711939027,5.70837284048195e-6,1,3.7693926764477095e-4
Chr2,19191185,19192061,877,*,ATAC_9714,0,AT2G46700,-4372,ATAC_9711,0.929888188913278,1.8526752234011811e-7,0.03773880903315972,2.1650099008626748e-5
Chr2,19186574,19187236,663,*,ATAC_9711,0,AT2G46710,-4010,ATAC_9714,0.929888188913278,1.8526752234011811e-7,0.03773880903315972,2.1650099008626748e-5
Chr2,19188460,19189809,1350,*,ATAC_9712,0,AT2G46710,-1437,ATAC_9714,0.8697135353912306,1.2024987124238238e-5,1,6.891818569031997e-4
Chr2,19190306,19190992,687,*,ATAC_9713,0,AT2G46710,-254,ATAC_9714,0.9436388262566505,4.1706668760265365e-8,0.008504490240243232,6.020240516160846e-6
Chr2,19305605,19306094,490,*,ATAC_9742,0,AT2G46990,-1619,ATAC_9743,0.8611703773910504,1.831772970434583e-5,1,9.472089093577082e-4
Chr2,19348169,19351009,2841,*,ATAC_9750,0,AT2G47060,-13005,ATAC_9747,0.8348085961065328,5.746640965724887e-5,1,0.0021887225695091527
Chr2,19348169,19351009,2841,*,ATAC_9750,0,AT2G47070,11515,ATAC_9747,0.8348085961065328,5.746640965724887e-5,1,0.0021887225695091527
Chr2,19334946,19336822,1877,*,ATAC_9747,0,AT2G47120,11539,ATAC_9750,0.8348085961065328,5.746640965724887e-5,1,0.0021887225695091527
Chr2,19334946,19336822,1877,*,ATAC_9747,0,AT2G47130,13827,ATAC_9750,0.8348085961065328,5.746640965724887e-5,1,0.0021887225695091527
Chr2,19365934,19366642,709,*,ATAC_9756,0,AT2G47160,-4605,ATAC_9754,0.8356114177064632,5.566511707293509e-5,1,0.0021473623871001847
Chr2,19362261,19363186,926,*,ATAC_9754,0,AT2G47170,-3409,ATAC_9756,0.8356114177064632,5.566511707293509e-5,1,0.0021473623871001847
Chr2,19364232,19365423,1192,*,ATAC_9755,0,AT2G47170,-1172,ATAC_9756,0.8554669989488684,2.389867146621387e-5,1,0.0011604826605726235
Chr3,333913,335541,1629,*,ATAC_9895,0,AT3G01065,13245,ATAC_9891,0.8704986210684135,1.1551923584745e-5,1,6.693385089799552e-4
Chr3,636792,638461,1670,*,ATAC_9974,0,AT3G01165,-17984,ATAC_9968,0.8858622054483752,4.979111285667758e-6,1,3.387884213283995e-4
Chr3,1756354,1757494,1141,*,ATAC_10213,0,AT3G01795,467,ATAC_10212,0.8036752379517809,1.7623001985630148e-4,1,0.004825781227281317
Chr3,2006773,2007369,597,*,ATAC_10268,0,AT3G01855,1423,ATAC_10269,0.8037453618674049,1.7582497104073801e-4,1,0.004818494353159637
Chr3,333913,335541,1629,*,ATAC_9895,0,AT3G01930,-12222,ATAC_9891,0.8704986210684135,1.1551923584745e-5,1,6.693385089799552e-4
Chr3,333913,335541,1629,*,ATAC_9895,0,AT3G01940,-10630,ATAC_9891,0.8704986210684135,1.1551923584745e-5,1,6.693385089799552e-4
Chr3,2363867,2365738,1872,*,ATAC_10351,0,AT3G01965,-17792,ATAC_10345,0.8687785517778505,1.2609522045792805e-5,1,7.138954999314575e-4
Chr3,349787,350832,1046,*,ATAC_9898,0,AT3G02020,-5874,ATAC_9897,0.8567711970207711,2.2510991083423022e-5,1,0.0011058089636832268
Chr3,349787,350832,1046,*,ATAC_9898,0,AT3G02030,4878,ATAC_9897,0.8567711970207711,2.2510991083423022e-5,1,0.0011058089636832268
Chr3,344268,345099,832,*,ATAC_9897,0,AT3G02040,4910,ATAC_9898,0.8567711970207711,2.2510991083423022e-5,1,0.0011058089636832268
Chr3,344268,345099,832,*,ATAC_9897,0,AT3G02050,-5513,ATAC_9898,0.8567711970207711,2.2510991083423022e-5,1,0.0011058089636832268
Chr3,2846617,2846855,239,*,ATAC_10450,0,AT3G02135,-1043,ATAC_10449,0.8864195657594589,4.818766747289632e-6,0.9777036791913298,3.2894767866296275e-4
Chr3,417443,418185,743,*,ATAC_9917,0,AT3G02180,13010,ATAC_9912,0.8423644342658105,4.229490946121236e-5,1,0.00176474016073665
Chr3,419052,420012,961,*,ATAC_9918,0,AT3G02180,14619,ATAC_9912,0.9094522812801932,1.0503419360348978e-6,0.21363849944756216,9.68994614419011e-5
Chr3,403562,405361,1800,*,ATAC_9912,0,AT3G02240,-12995,ATAC_9917,0.8423644342658105,4.229490946121236e-5,1,0.00176474016073665
Chr3,419052,420012,961,*,ATAC_9918,0,AT3G02240,694,ATAC_9917,0.9478813503515465,2.4391676563000046e-8,0.004975633710409816,3.840185196354584e-6
Chr3,403562,405361,1800,*,ATAC_9912,0,AT3G02242,-14745,ATAC_9918,0.9094522812801932,1.0503419360348978e-6,0.21363849944756216,9.68994614419011e-5
Chr3,417443,418185,743,*,ATAC_9917,0,AT3G02242,-1921,ATAC_9918,0.9478813503515465,2.4391676563000046e-8,0.004975633710409816,3.840185196354584e-6
Chr3,3585773,3586448,676,*,ATAC_10607,0,AT3G02395,2375,ATAC_10608,0.8521459562220771,2.7759795995110798e-5,1,0.001287325981823651
Chr3,3585773,3586448,676,*,ATAC_10607,0,AT3G02405,3358,ATAC_10608,0.8521459562220771,2.7759795995110798e-5,1,0.001287325981823651
Chr3,4019628,4020383,756,*,ATAC_10699,0,AT3G02565,-1960,ATAC_10698,0.8169387921735245,1.1214625404892905e-4,1,0.003508614919972029
Chr3,4019628,4020383,756,*,ATAC_10699,0,AT3G02575,1376,ATAC_10698,0.8169387921735245,1.1214625404892905e-4,1,0.003508614919972029
Chr3,4118904,4122382,3479,*,ATAC_10720,0,AT3G02605,-1277,ATAC_10721,0.8873213935109884,4.568549730113439e-6,0.9269907200881276,3.139291637463368e-4
Chr3,4126777,4128418,1642,*,ATAC_10722,0,AT3G02635,11321,ATAC_10726,0.803572373944876,1.768255828590088e-4,1,0.004840080615186427
Chr3,4142489,4143027,539,*,ATAC_10727,0,AT3G02635,-2748,ATAC_10726,0.8553774161054013,2.3996563291778048e-5,1,0.001161914063241217
Chr3,4536553,4537000,448,*,ATAC_10814,0,AT3G02775,4395,ATAC_10811,0.8196559801917292,1.0177992266792874e-4,1,0.003288798546164276
Chr3,4533524,4533938,415,*,ATAC_10812,0,AT3G02785,4746,ATAC_10815,0.9065902579957945,1.295823054809302e-6,0.2635133931338004,1.1622179131962884e-4
Chr3,4536553,4537000,448,*,ATAC_10814,0,AT3G02785,1684,ATAC_10815,0.9189466644214116,4.963564689576572e-7,0.1010313738304553,5.1120970703471466e-5
Chr3,636792,638461,1670,*,ATAC_9974,0,AT3G02840,18382,ATAC_9968,0.8858622054483752,4.979111285667758e-6,1,3.387884213283995e-4
Chr3,5119418,5120527,1110,*,ATAC_10952,0,AT3G03035,-4881,ATAC_10954,0.88988570112175,3.916101044560403e-6,0.7948706095196478,2.7882583080356333e-4
Chr3,5119418,5120527,1110,*,ATAC_10952,0,AT3G03045,5572,ATAC_10954,0.88988570112175,3.916101044560403e-6,0.7948706095196478,2.7882583080356333e-4
Chr3,5554917,5556859,1943,*,ATAC_11057,0,AT3G03285,2224,ATAC_11056,0.861332866104151,1.8176385756008713e-5,1,9.442631678598517e-4
Chr3,5552547,5553032,486,*,ATAC_11056,0,AT3G03295,2665,ATAC_11057,0.861332866104151,1.8176385756008713e-5,1,9.442631678598517e-4
Chr3,822207,823019,813,*,ATAC_10008,0,AT3G03450,-554,ATAC_10007,0.8369584337125692,5.274883356795944e-5,1,0.0020811391872207295
Chr3,6180509,6180920,412,*,ATAC_11211,0,AT3G03615,-9648,ATAC_11213,0.8206526106434964,9.818365460790975e-5,1,0.003211925819804174
Chr3,6181888,6183834,1947,*,ATAC_11212,0,AT3G03615,-6734,ATAC_11213,0.8495627159388636,3.111292154751485e-5,1,0.001394777930513805
Chr3,894491,895568,1078,*,ATAC_10025,0,AT3G03650,-8080,ATAC_10022,0.833987370088901,5.935911826996403e-5,1,0.002238195580761339
Chr3,1039435,1040719,1285,*,ATAC_10055,0,AT3G04000,4196,ATAC_10053,0.8249589245599139,8.38370307691856e-5,1,0.002870607540645694
Chr3,1034401,1035498,1098,*,ATAC_10053,0,AT3G04010,4104,ATAC_10055,0.8249589245599139,8.38370307691856e-5,1,0.002870607540645694
Chr3,1034401,1035498,1098,*,ATAC_10053,0,AT3G04020,-4832,ATAC_10055,0.8249589245599139,8.38370307691856e-5,1,0.002870607540645694
Chr3,7367706,7368270,565,*,ATAC_11464,0,AT3G04045,-2189,ATAC_11463,0.8653087371491427,1.4992123544868102e-5,1,8.139399037101283e-4
Chr3,1192198,1193953,1756,*,ATAC_10083,0,AT3G04500,19953,ATAC_10087,0.8957055163719168,2.7208803946448503e-6,0.5525999246307906,2.0749989599237617e-4
Chr3,8481891,8483196,1306,*,ATAC_11730,0,AT3G04565,-7653,ATAC_11733,0.9245451909395762,3.053480402999936e-7,0.0621755786619653,3.343202056728562e-5
Chr3,8487435,8488049,615,*,ATAC_11731,0,AT3G04565,-2800,ATAC_11733,0.9605100810334151,3.617097736590871e-9,7.383834806544507e-4,6.906161525049048e-7
Chr3,8489822,8490321,500,*,ATAC_11732,0,AT3G04565,-528,ATAC_11733,0.8797333236652708,7.0604416072622025e-6,1,4.4676623311820646e-4
Chr3,8481891,8483196,1306,*,ATAC_11730,0,AT3G04575,8078,ATAC_11733,0.9245451909395762,3.053480402999936e-7,0.0621755786619653,3.343202056728562e-5
Chr3,8487435,8488049,615,*,ATAC_11731,0,AT3G04575,3225,ATAC_11733,0.9605100810334151,3.617097736590871e-9,7.383834806544507e-4,6.906161525049048e-7
Chr3,8489822,8490321,500,*,ATAC_11732,0,AT3G04575,953,ATAC_11733,0.8797333236652708,7.0604416072622025e-6,1,4.4676623311820646e-4
Chr3,8599499,8599839,341,*,ATAC_11754,0,AT3G04595,-2258,ATAC_11756,0.8939285471037729,3.047578235419437e-6,0.618798570388975,2.2588604224326104e-4
Chr3,8603057,8603344,288,*,ATAC_11757,0,AT3G04595,958,ATAC_11756,0.8688358255424802,1.257304174582424e-5,1,7.138954999314575e-4
Chr3,8875683,8876366,684,*,ATAC_11801,0,AT3G04665,-1889,ATAC_11800,0.8578161176315648,2.144854795831697e-5,1,0.0010662315099098042
Chr3,8878938,8880523,1586,*,ATAC_11803,0,AT3G04675,15629,ATAC_11807,0.8407167955127748,4.5278642652774254e-5,1,0.0018494619981391188
Chr3,1290550,1292199,1650,*,ATAC_10100,0,AT3G04720,-3789,ATAC_10099,0.8023594778120834,1.8397494913503562e-4,1,0.004965593636336416
Chr3,1286987,1288641,1655,*,ATAC_10099,0,AT3G04730,2249,ATAC_10100,0.8023594778120834,1.8397494913503562e-4,1,0.004965593636336416
Chr3,9033566,9034482,917,*,ATAC_11841,0,AT3G04805,1698,ATAC_11842,0.9000995931554775,2.037388072548189e-6,0.41400948067022725,1.6582319537622323e-4
Chr3,1470563,1471530,968,*,ATAC_10149,0,AT3G05160,-13267,ATAC_10143,0.8024595070214874,1.8337640032331127e-4,1,0.004958100144529682
Chr3,1456793,1457571,779,*,ATAC_10143,0,AT3G05180,13052,ATAC_10149,0.8024595070214874,1.8337640032331127e-4,1,0.004958100144529682
Chr3,1456793,1457571,779,*,ATAC_10143,0,AT3G05190,-13511,ATAC_10149,0.8024595070214874,1.8337640032331127e-4,1,0.004958100144529682
Chr3,10063472,10064279,808,*,ATAC_12071,0,AT3G05215,-3524,ATAC_12070,0.805325696086777,1.6689951140236273e-4,1,0.0046407617479285925
Chr3,1629137,1629831,695,*,ATAC_10184,0,AT3G05600,-4284,ATAC_10183,0.8167337149916337,1.1296303400385413e-4,1,0.0035241403687810745
Chr3,1624653,1625452,800,*,ATAC_10183,0,AT3G05610,2722,ATAC_10184,0.8167337149916337,1.1296303400385413e-4,1,0.0035241403687810745
Chr3,1755007,1755880,874,*,ATAC_10212,0,AT3G05880,1043,ATAC_10213,0.8036752379517809,1.7623001985630148e-4,1,0.004825781227281317
Chr3,11472891,11473202,312,*,ATAC_12321,0,AT3G05895,11355,ATAC_12323,0.8496869566901619,3.094423582951856e-5,1,0.0013905122794540786
Chr3,11481812,11483433,1622,*,ATAC_12322,0,AT3G05895,1124,ATAC_12323,0.8085404648319288,1.4990070795628123e-4,1,0.004311539670408309
Chr3,11472891,11473202,312,*,ATAC_12321,0,AT3G05915,-13616,ATAC_12323,0.8496869566901619,3.094423582951856e-5,1,0.0013905122794540786
Chr3,11481812,11483433,1622,*,ATAC_12322,0,AT3G05915,-3385,ATAC_12323,0.8085404648319288,1.4990070795628123e-4,1,0.004311539670408309
Chr3,14199545,14199734,190,*,ATAC_12427,0,AT3G06325,2986,ATAC_12426,0.8186386727733818,1.0556328268427874e-4,1,0.0033697836346832447
Chr3,14199982,14200158,177,*,ATAC_12428,0,AT3G06325,3423,ATAC_12426,0.9823911765672229,1.3437043878678255e-11,2.7487757551295745e-6,6.792314134330595e-9
Chr3,14201399,14201843,445,*,ATAC_12429,0,AT3G06325,4840,ATAC_12426,0.8674812764497254,1.3459977584213225e-5,1,7.514973742522075e-4
Chr3,14195602,14196139,538,*,ATAC_12425,0,AT3G06355,-3435,ATAC_12427,0.9706815412281321,4.6206475674962983e-10,9.440999522859787e-5,1.204777540984872e-7
Chr3,14196303,14197615,1313,*,ATAC_12426,0,AT3G06355,-1959,ATAC_12427,0.8186386727733818,1.0556328268427874e-4,1,0.0033697836346832447
Chr3,14199982,14200158,177,*,ATAC_12428,0,AT3G06355,406,ATAC_12427,0.861744761553818,1.782218685864807e-5,1,9.297510951170306e-4
Chr3,14201399,14201843,445,*,ATAC_12429,0,AT3G06355,1823,ATAC_12427,0.9845970204434422,5.296098641405006e-12,1.0836930001029337e-6,3.3919026573917516e-9
Chr3,14202065,14202369,305,*,ATAC_12430,0,AT3G06355,2489,ATAC_12427,0.9632091989656948,2.219505441275479e-9,4.531830600105098e-4,4.5399496313014736e-7
Chr3,14207889,14208433,545,*,ATAC_12431,0,AT3G06355,8313,ATAC_12427,0.8297714837376663,6.991561312113768e-5,1,0.002516560549623261
Chr3,15214767,15215390,624,*,ATAC_12469,0,AT3G06565,-12671,ATAC_12473,0.8263160843341474,7.969591134669585e-5,1,0.0027677144609127174
Chr3,15868307,15869365,1059,*,ATAC_12526,0,AT3G06745,2762,ATAC_12527,0.9029997509961826,1.6709169850246076e-6,0.3396172190402216,1.3996803019528892e-4
Chr3,16025972,16026941,970,*,ATAC_12554,0,AT3G06785,-2223,ATAC_12556,0.881187401391907,6.510181416009771e-6,1,4.175546596105443e-4
Chr3,16027368,16028379,1012,*,ATAC_12555,0,AT3G06785,-785,ATAC_12556,0.8520234951785949,2.791160476960093e-5,1,0.0012925486331821757
Chr3,2169071,2170208,1138,*,ATAC_10306,0,AT3G06868,1340,ATAC_10305,0.8667482410224205,1.3961488843543724e-5,1,7.732937705394079e-4
Chr3,2167180,2167738,559,*,ATAC_10305,0,AT3G06870,1221,ATAC_10306,0.8667482410224205,1.3961488843543724e-5,1,7.732937705394079e-4
Chr3,2214434,2216207,1774,*,ATAC_10312,0,AT3G07010,275,ATAC_10313,0.8787270955284756,7.463728073234275e-6,1,4.6757574729125163e-4
Chr3,16716689,16719121,2433,*,ATAC_12665,0,AT3G07155,-857,ATAC_12664,0.9456888612862457,3.235622577581604e-8,0.006599311096783888,4.918046913236557e-6
Chr3,2332174,2333344,1171,*,ATAC_10341,0,AT3G07290,-7605,ATAC_10338,0.8140084564253491,1.2429602365166857e-4,1,0.0037907509755995107
Chr3,2345753,2346245,493,*,ATAC_10345,0,AT3G07390,-19055,ATAC_10351,0.8687785517778505,1.2609522045792805e-5,1,7.138954999314575e-4
Chr3,17179883,17180768,886,*,ATAC_12748,0,AT3G07505,2521,ATAC_12747,0.8270143098287184,7.763278268687727e-5,1,0.0027132057737276854
Chr3,17703063,17703655,593,*,ATAC_12852,0,AT3G07845,339,ATAC_12851,0.945882722993747,3.1572791156791976e-8,0.006439649629921605,4.821184699019395e-6
Chr3,17704062,17705930,1869,*,ATAC_12853,0,AT3G07845,1338,ATAC_12851,0.8699808059251085,1.1862145012803126e-5,1,6.816255801491695e-4
Chr3,17908261,17909242,982,*,ATAC_12891,0,AT3G07945,-2355,ATAC_12893,0.8768696979113951,8.259194425641651e-6,1,5.077647023406286e-4
Chr3,17909863,17911031,1169,*,ATAC_12892,0,AT3G07945,-566,ATAC_12893,0.8341407272165737,5.900177168748886e-5,1,0.0022336586546062268
Chr3,18439948,18440329,382,*,ATAC_13015,0,AT3G08070,-268,ATAC_13014,0.8887557580061279,4.1931730440757036e-6,0.8509835034299437,2.941091424499671e-4
Chr3,18450010,18450555,546,*,ATAC_13018,0,AT3G08080,2458,ATAC_13019,0.8609573681695396,1.8504416516868035e-5,1,9.543977140182919e-4
Chr3,18453742,18454117,376,*,ATAC_13020,0,AT3G08080,-727,ATAC_13019,0.9112816545038177,9.150511713751412e-7,0.18614702969050223,8.629431823452015e-5
Chr3,18786993,18787335,343,*,ATAC_13100,0,AT3G08120,957,ATAC_13101,0.8607784177439263,1.8662485362895293e-5,1,9.599235486203978e-4
Chr3,18786993,18787335,343,*,ATAC_13100,0,AT3G08125,3202,ATAC_13101,0.8607784177439263,1.8662485362895293e-5,1,9.599235486203978e-4
Chr3,18786993,18787335,343,*,ATAC_13100,0,AT3G08130,-3046,ATAC_13101,0.8607784177439263,1.8662485362895293e-5,1,9.599235486203978e-4
Chr3,18820543,18821095,553,*,ATAC_13111,0,AT3G08135,6886,ATAC_13108,0.8042378448174664,1.730020139498796e-4,1,0.0047576567288977875
Chr3,19080711,19081327,617,*,ATAC_13183,0,AT3G08200,605,ATAC_13182,0.8214593562423503,9.53506753852595e-5,1,0.003147040321655812
Chr3,19082160,19082717,558,*,ATAC_13184,0,AT3G08200,2054,ATAC_13182,0.8966793511804351,2.5547493408454055e-6,0.5189206861125187,1.9745553390092016e-4
Chr3,19500924,19501258,335,*,ATAC_13283,0,AT3G08275,-5071,ATAC_13285,0.8076561478012076,1.5442631840657426e-4,1,0.00440804390778322
Chr3,19510207,19511705,1499,*,ATAC_13287,0,AT3G08275,3876,ATAC_13285,0.8467242547644273,3.518209814805175e-5,1,0.0015319113803079088
Chr3,19700527,19701401,875,*,ATAC_13333,0,AT3G08330,783,ATAC_13332,0.9277549081914654,2.272039875005445e-7,0.04627190968638589,2.56422407335944e-5
